@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.65,-0.76,-1.42,LEFT,-0.778
-0.533,-0.846,-1.487,LEFT,-0.862
-0.403,-0.915,-1.431,LEFT,-0.926
-0.276,-0.961,-1.249,LEFT,-0.968
-0.168,-0.986,-0.953,LEFT,-0.989
-0.091,-0.996,-0.569,LEFT,-0.997
-0.057,-0.998,-0.135,LEFT,-0.999
-0.066,-0.998,0.308,LEFT,-0.997
-0.116,-0.993,0.717,LEFT,-0.991
-0.205,-0.979,1.054,LEFT,-0.974
-0.319,-0.948,1.287,LEFT,-0.939
-0.444,-0.896,1.4,LEFT,-0.883
-0.493,-0.87,1.411,NONE,-0.856
-0.59,-0.808,0.864,NONE,-0.798
-0.629,-0.777,0.38,RIGHT,-0.774
-0.615,-0.788,-0.735,RIGHT,-0.799
-0.51,-0.86,-1.782,RIGHT,-0.879
-0.307,-0.952,-2.668,RIGHT,-0.967
-0.011,-1.0,-3.299,RIGHT,-0.998
0.331,-0.944,-3.608,RIGHT,-0.917
0.644,-0.765,-3.589,RIGHT,-0.717
0.866,-0.501,-3.305,RIGHT,-0.443
0.977,-0.214,-2.863,RIGHT,-0.158
0.999,0.047,-2.362,RIGHT,0.092
0.967,0.255,-1.875,RIGHT,0.29
0.923,0.384,-1.52,LEFT,0.409
0.889,0.458,-0.128,LEFT,0.458
0.913,0.408,1.245,LEFT,0.382
0.975,0.224,2.65,LEFT,0.169
0.994,-0.111,4.089,LEFT,-0.195
0.831,-0.557,5.457,LEFT,-0.646
0.37,-0.929,6.51,LEFT,-0.97
-0.297,-0.955,6.982,LEFT,-0.904
-0.84,-0.543,6.831,LEFT,-0.424
-0.996,0.086,6.33,LEFT,0.209
-0.769,0.639,5.878,LEFT,0.725
-0.294,0.956,5.785,LEFT,0.984
0.294,0.956,6.222,LEFT,0.911
0.823,0.569,7.217,LEFT,0.442
0.983,-0.182,8.57,LEFT,-0.35
0.451,-0.893,9.74,LEFT,-0.963
-0.508,-0.861,10.113,LEFT,-0.742
-0.999,-0.043,9.705,LEFT,0.149
-0.62,0.784,9.254,LEFT,0.885
0.257,0.966,9.468,LEFT,0.9
0.95,0.312,10.508,LEFT,0.105
0.697,-0.717,11.801,LEFT,-0.861
-0.431,-0.902,12.333,LEFT,-0.77
-0.996,0.091,11.909,LEFT,0.322
-0.306,0.952,11.572,LEFT,0.997
0.764,0.646,12.203,LEFT,0.44
0.836,-0.549,13.487,LEFT,-0.754
-0.391,-0.92,14.114,LEFT,-0.775
-0.975,0.223,13.669,LEFT,0.477
0.003,1.0,13.471,LEFT,0.963
0.983,0.182,14.406,LEFT,-0.108
0.249,-0.969,15.51,LEFT,-0.998
-0.965,-0.263,15.41,LEFT,0.041
-0.317,0.948,14.976,LEFT,1.0
0.932,0.362,15.695,NONE,0.055
0.328,-0.945,16.334,NONE,-1.0
-0.958,-0.285,15.769,NONE,0.024
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.61,-0.792,1.523,LEFT,-0.773
-0.718,-0.696,1.355,LEFT,-0.676
-0.798,-0.602,1.097,LEFT,-0.585
-0.851,-0.525,0.778,LEFT,-0.512
-0.881,-0.473,0.421,LEFT,-0.466
-0.892,-0.451,0.048,LEFT,-0.451
-0.886,-0.464,-0.323,LEFT,-0.47
-0.862,-0.507,-0.676,LEFT,-0.52
-0.816,-0.578,-0.992,LEFT,-0.595
-0.746,-0.666,-1.248,LEFT,-0.685
-0.65,-0.76,-1.42,LEFT,-0.778
-0.533,-0.846,-1.487,LEFT,-0.862
-0.403,-0.915,-1.431,LEFT,-0.926
-0.276,-0.961,-1.249,LEFT,-0.968
-0.168,-0.986,-0.953,LEFT,-0.989
-0.091,-0.996,-0.569,LEFT,-0.997
-0.057,-0.998,-0.135,LEFT,-0.999
-0.066,-0.998,0.308,LEFT,-0.997
-0.116,-0.993,0.717,LEFT,-0.991
-0.205,-0.979,1.054,LEFT,-0.974
-0.319,-0.948,1.287,LEFT,-0.939
-0.444,-0.896,1.4,LEFT,-0.883
-0.542,-0.84,1.402,LEFT,-0.825
-0.651,-0.759,1.303,LEFT,-0.742
-0.738,-0.675,1.109,LEFT,-0.659
-0.8,-0.6,0.843,LEFT,-0.587
-0.84,-0.543,0.531,LEFT,-0.535
-0.859,-0.512,0.193,LEFT,-0.509
-0.86,-0.51,-0.15,LEFT,-0.513
-0.843,-0.537,-0.483,LEFT,-0.546
-0.807,-0.59,-0.787,LEFT,-0.603
-0.75,-0.662,-1.043,LEFT,-0.678
-0.67,-0.743,-1.229,LEFT,-0.759
-0.568,-0.823,-1.324,LEFT,-0.837
-0.454,-0.891,-1.313,LEFT,-0.902
-0.339,-0.941,-1.189,LEFT,-0.948
-0.235,-0.972,-0.958,LEFT,-0.976
-0.218,-0.976,-0.9,NONE,-0.98
-0.12,-0.993,-1.058,NONE,-0.995
-0.012,-1.0,-1.112,NONE,-1.0
0.098,-0.995,-1.058,NONE,-0.993
0.195,-0.981,-0.903,NONE,-0.977
0.272,-0.962,-0.663,NONE,-0.959
0.322,-0.947,-0.365,NONE,-0.945
0.341,-0.94,-0.035,NONE,-0.94
0.328,-0.945,0.294,NONE,-0.947
0.286,-0.958,0.593,NONE,-0.962
0.217,-0.976,0.834,NONE,-0.98
0.125,-0.992,0.993,NONE,-0.994
0.023,-1.0,1.056,NONE,-1.0
-0.082,-0.997,1.017,NONE,-0.995
-0.177,-0.984,0.879,NONE,-0.981
