@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.283,-0.959,-0.304,NONE,-0.358
-0.241,-0.97,-0.558,NONE,-0.603
-0.204,-0.979,-0.686,RIGHT,-0.823
-0.103,-0.995,-1.332,RIGHT,-1.447
0.056,-0.998,-1.844,RIGHT,-1.925
0.256,-0.967,-2.173,RIGHT,-2.214
0.465,-0.885,-2.297,RIGHT,-2.297
0.653,-0.757,-2.223,RIGHT,-2.188
0.797,-0.604,-1.987,RIGHT,-1.925
0.893,-0.449,-1.637,RIGHT,-1.557
0.948,-0.318,-1.217,RIGHT,-1.128
0.975,-0.221,-0.763,RIGHT,-0.67
0.986,-0.169,-0.296,RIGHT,-0.202
0.987,-0.163,0.171,RIGHT,0.264
0.979,-0.203,0.631,RIGHT,0.722
0.958,-0.286,1.074,RIGHT,1.159
0.914,-0.406,1.481,RIGHT,1.555
0.834,-0.552,1.824,RIGHT,1.882
0.711,-0.703,2.065,RIGHT,2.098
0.547,-0.837,2.163,RIGHT,2.163
0.51,-0.86,2.163,RIGHT,2.155
0.318,-0.948,2.048,RIGHT,2.002
0.131,-0.991,1.747,RIGHT,1.666
-0.021,-1.0,1.282,RIGHT,1.173
-0.12,-0.993,0.698,RIGHT,0.572
-0.158,-0.987,0.053,RIGHT,-0.078
-0.131,-0.991,-0.591,RIGHT,-0.714
-0.043,-0.999,-1.171,RIGHT,-1.275
0.099,-0.995,-1.633,RIGHT,-1.707
0.275,-0.961,-1.934,RIGHT,-1.972
0.461,-0.887,-2.052,RIGHT,-2.054
0.632,-0.775,-1.994,RIGHT,-1.963
0.767,-0.642,-1.787,RIGHT,-1.731
0.861,-0.508,-1.469,RIGHT,-1.396
0.91,-0.415,-1.163,RIGHT,-1.082
0.919,-0.394,-1.082,RIGHT,-0.999
0.95,-0.313,-0.656,RIGHT,-0.568
0.962,-0.272,-0.213,RIGHT,-0.124
0.962,-0.273,0.231,RIGHT,0.318
0.956,-0.293,0.493,LEFT,0.778
0.914,-0.406,1.902,LEFT,2.175
0.781,-0.625,3.217,LEFT,3.459
0.494,-0.87,4.318,LEFT,4.498
0.045,-0.999,5.045,LEFT,5.134
-0.458,-0.889,5.288,LEFT,5.279
-0.84,-0.542,5.083,LEFT,5.004
-0.996,-0.087,4.616,LEFT,4.511
-0.94,0.342,4.109,LEFT,4.019
-0.739,0.674,3.738,LEFT,3.691
-0.449,0.893,3.613,LEFT,3.625
-0.098,0.995,3.804,LEFT,3.884
0.302,0.953,4.36,LEFT,4.519
0.708,0.706,5.31,LEFT,5.546
0.982,0.19,6.6,LEFT,6.88
0.858,-0.513,7.972,LEFT,8.215
0.18,-0.984,8.935,LEFT,9.035
-0.665,-0.747,9.089,LEFT,9.028
-0.999,0.046,8.625,LEFT,8.514
-0.634,0.773,8.192,LEFT,8.165
0.133,0.991,8.349,LEFT,8.474
0.846,0.534,9.268,LEFT,9.523
0.909,-0.417,10.606,LEFT,10.852
0.027,-1.0,11.513,LEFT,11.572
-0.903,-0.429,11.412,LEFT,11.304
-0.784,0.621,10.877,LEFT,10.816
0.181,0.983,10.94,LEFT,11.074
0.969,0.248,11.954,LEFT,12.223
0.532,-0.847,13.182,LEFT,13.337
-0.704,-0.71,13.451,NONE,13.269
-0.875,0.484,12.416,NONE,12.233
0.141,0.99,11.888,NONE,11.914
0.975,0.221,12.389,NONE,12.558
0.493,-0.87,13.1,NONE,13.147
-0.711,-0.703,12.841,NONE,12.66
-0.898,0.439,11.81,NONE,11.622
0.028,1.0,11.219,NONE,11.224
0.918,0.398,11.623,NONE,11.787
0.954,-0.3,12.127,RIGHT,12.181
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.885,-0.466,0.347,LEFT,0.273
-0.892,-0.451,-0.027,LEFT,-0.102
-0.883,-0.47,-0.396,LEFT,-0.468
-0.854,-0.52,-0.743,LEFT,-0.808
-0.804,-0.595,-1.048,LEFT,-1.102
-0.729,-0.685,-1.29,LEFT,-1.328
-0.628,-0.778,-1.443,LEFT,-1.461
-0.507,-0.862,-1.486,LEFT,-1.479
-0.377,-0.926,-1.404,LEFT,-1.373
-0.252,-0.968,-1.198,LEFT,-1.143
-0.15,-0.989,-0.882,LEFT,-0.808
-0.082,-0.997,-0.485,LEFT,-0.399
-0.055,-0.999,-0.045,LEFT,0.044
-0.073,-0.997,0.394,LEFT,0.478
-0.131,-0.991,0.792,LEFT,0.863
-0.226,-0.974,1.109,NONE,1.061
-0.32,-0.947,0.83,NONE,0.764
-0.382,-0.924,0.477,NONE,0.4
-0.407,-0.913,0.084,NONE,0.004
-0.397,-0.918,-0.312,NONE,-0.388
-0.351,-0.936,-0.676,NONE,-0.742
-0.272,-0.962,-0.975,NONE,-1.024
-0.166,-0.986,-1.18,NONE,-1.208
-0.043,-0.999,-1.271,NONE,-1.274
0.083,-0.997,-1.238,NONE,-1.217
0.199,-0.98,-1.086,NONE,-1.043
0.293,-0.956,-0.833,NONE,-0.773
0.357,-0.934,-0.505,NONE,-0.434
0.387,-0.922,-0.135,NONE,-0.059
0.382,-0.924,0.244,NONE,0.318
0.343,-0.94,0.597,NONE,0.662
0.271,-0.963,0.892,NONE,0.942
0.173,-0.985,1.101,NONE,1.131
0.058,-0.998,1.204,NONE,1.21
-0.064,-0.998,1.189,NONE,1.171
-0.176,-0.984,1.059,NONE,1.021
-0.268,-0.963,0.83,NONE,0.774
-0.333,-0.943,0.526,NONE,0.459
-0.367,-0.93,0.177,NONE,0.104
-0.371,-0.929,-0.041,RIGHT,-0.213
-0.326,-0.945,-0.884,RIGHT,-1.045
-0.204,-0.979,-1.638,RIGHT,-1.771
-0.011,-1.0,-2.229,RIGHT,-2.322
0.231,-0.973,-2.599,RIGHT,-2.644
0.48,-0.877,-2.723,RIGHT,-2.718
0.696,-0.718,-2.615,RIGHT,-2.57
0.851,-0.525,-2.327,RIGHT,-2.253
0.943,-0.333,-1.922,RIGHT,-1.832
0.986,-0.169,-1.457,RIGHT,-1.36
0.999,-0.049,-0.971,RIGHT,-0.873
1.0,-0.03,-0.873,NONE,-0.676
1.0,0.008,0.111,NONE,0.306
0.999,-0.052,1.084,NONE,1.278
0.978,-0.208,2.04,NONE,2.227
0.897,-0.442,2.941,NONE,3.108
0.702,-0.712,3.702,NONE,3.827
0.371,-0.928,4.199,NONE,4.256
-0.049,-0.999,4.318,NONE,4.291
-0.453,-0.892,4.024,NONE,3.921
-0.746,-0.666,3.389,NONE,3.232
-0.908,-0.418,2.538,NONE,2.353
-0.944,-0.331,2.165,RIGHT,1.875
-0.981,-0.192,0.703,RIGHT,0.409
-0.981,-0.195,-0.76,RIGHT,-1.05
-0.941,-0.337,-2.192,RIGHT,-2.47
-0.807,-0.59,-3.531,RIGHT,-3.778
-0.503,-0.864,-4.648,RIGHT,-4.829
-0.023,-1.0,-5.367,RIGHT,-5.45
0.504,-0.864,-5.571,RIGHT,-5.552
0.88,-0.475,-5.319,RIGHT,-5.232
1.0,0.014,-4.826,RIGHT,-4.721
0.891,0.454,-4.338,RIGHT,-4.259
0.631,0.776,-4.041,RIGHT,-4.015
0.278,0.961,-4.049,RIGHT,-4.094
-0.139,0.99,-4.434,RIGHT,-4.561
-0.58,0.814,-5.239,RIGHT,-5.45
-0.932,0.362,-6.437,RIGHT,-6.711
-0.971,0.238,-6.711,NONE,-6.89
-0.889,-0.458,-7.593,NONE,-7.744
-0.299,-0.954,-7.854,NONE,-7.854
0.486,-0.874,-7.854,NONE,-7.827
0.954,-0.3,-7.13,NONE,-6.926
0.937,0.348,-6.102,NONE,-5.911
0.762,0.648,-5.563,LEFT,-5.311
0.36,0.933,-4.46,LEFT,-4.289
-0.04,0.999,-3.766,LEFT,-3.674
-0.388,0.922,-3.445,LEFT,-3.42
-0.674,0.738,-3.436,LEFT,-3.466
-0.888,0.46,-3.673,LEFT,-3.743
-0.996,0.092,-4.068,LEFT,-4.156
-0.944,-0.331,-4.491,LEFT,-4.564
-0.695,-0.719,-4.764,LEFT,-4.783
-0.287,-0.958,-4.707,LEFT,-4.645
0.157,-0.988,-4.223,LEFT,-4.076
0.514,-0.858,-3.345,LEFT,-3.133
0.73,-0.684,-2.197,LEFT,-1.947
0.827,-0.562,-0.91,LEFT,-0.646
0.844,-0.536,0.151,LEFT,0.415
0.798,-0.603,1.454,LEFT,1.705
0.657,-0.754,2.655,LEFT,2.874
0.389,-0.921,3.647,LEFT,3.809
-0.002,-1.0,4.305,LEFT,4.388
-0.433,-0.901,4.546,LEFT,4.545
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.892,-0.451,0.048,LEFT,-0.027
-0.886,-0.464,-0.323,LEFT,-0.396
-0.862,-0.507,-0.676,LEFT,-0.743
-0.816,-0.578,-0.992,LEFT,-1.048
-0.746,-0.666,-1.248,LEFT,-1.29
-0.65,-0.76,-1.42,LEFT,-1.443
-0.533,-0.846,-1.487,LEFT,-1.486
-0.403,-0.915,-1.431,LEFT,-1.404
-0.377,-0.926,-1.404,RIGHT,-1.572
-0.204,-0.979,-2.177,RIGHT,-2.309
0.043,-0.999,-2.737,RIGHT,-2.818
0.326,-0.945,-3.028,LEFT,-2.853
0.555,-0.832,-2.061,LEFT,-1.845
0.674,-0.739,-0.935,LEFT,-0.7
0.699,-0.715,0.249,LEFT,0.484
0.637,-0.771,1.402,LEFT,1.622
0.477,-0.879,2.438,LEFT,2.622
0.209,-0.978,3.254,LEFT,3.382
-0.142,-0.99,3.756,LEFT,3.813
-0.504,-0.864,3.898,LEFT,3.885
-0.79,-0.612,3.716,LEFT,3.65
-0.953,-0.301,3.316,LEFT,3.221
-0.984,-0.176,3.123,LEFT,3.023
-0.994,0.11,2.618,LEFT,2.518
-0.94,0.34,2.143,LEFT,2.056
-0.857,0.515,1.741,LEFT,1.671
-0.766,0.643,1.429,LEFT,1.378
-0.675,0.738,1.21,LEFT,1.177
-0.588,0.809,1.08,LEFT,1.065
-0.499,0.867,1.037,LEFT,1.039
-0.405,0.914,1.083,LEFT,1.103
-0.298,0.954,1.226,LEFT,1.267
-0.167,0.986,1.482,LEFT,1.549
-0.002,1.0,1.879,LEFT,1.978
0.211,0.977,2.456,LEFT,2.597
0.477,0.879,3.261,LEFT,3.453
0.768,0.641,4.333,LEFT,4.58
0.98,0.197,5.653,LEFT,5.936
0.906,-0.423,7.048,LEFT,7.304
0.362,-0.932,8.131,LEFT,8.27
-0.452,-0.892,8.503,LEFT,8.484
-0.965,-0.261,8.18,LEFT,8.071
-0.864,0.503,7.655,LEFT,7.579
-0.288,0.958,7.488,LEFT,7.531
0.458,0.889,7.996,LEFT,8.183
0.971,0.238,9.151,LEFT,9.426
0.737,-0.676,10.467,LEFT,10.675
-0.256,-0.967,11.125,LEFT,11.132
-0.647,-0.763,11.101,NONE,10.936
-0.981,0.195,10.109,NONE,9.902
-0.399,0.917,9.283,NONE,9.204
0.487,0.873,9.239,NONE,9.331
0.994,0.108,9.927,NONE,10.103
0.601,-0.799,10.685,NONE,10.764
-0.418,-0.908,10.677,NONE,10.555
-0.994,-0.11,9.809,NONE,9.594
-0.682,0.731,8.833,NONE,8.695
0.106,0.994,8.449,NONE,8.469
0.822,0.569,8.845,NONE,8.998
0.949,-0.315,9.688,NONE,9.847
0.246,-0.969,10.231,NONE,10.239
-0.692,-0.722,9.888,NONE,9.719
-0.991,0.135,8.899,NONE,8.691
-0.559,0.829,8.011,NONE,7.899
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.892,-0.451,0.048,LEFT,-0.027
-0.886,-0.464,-0.323,LEFT,-0.396
-0.862,-0.507,-0.676,LEFT,-0.743
-0.816,-0.578,-0.992,LEFT,-1.048
-0.746,-0.666,-1.248,LEFT,-1.29
-0.671,-0.741,-1.394,NONE,-1.52
-0.537,-0.844,-1.974,NONE,-2.071
-0.34,-0.941,-2.386,NONE,-2.443
-0.096,-0.995,-2.577,NONE,-2.586
0.16,-0.987,-2.52,NONE,-2.479
0.389,-0.921,-2.224,NONE,-2.139
0.563,-0.826,-1.732,NONE,-1.615
0.675,-0.737,-1.106,NONE,-0.97
0.723,-0.691,-0.549,NONE,-0.405
0.736,-0.677,0.172,NONE,0.315
0.699,-0.715,0.874,NONE,1.008
0.609,-0.793,1.507,NONE,1.621
0.459,-0.889,2.017,NONE,2.099
0.254,-0.967,2.348,NONE,2.389
0.015,-1.0,2.457,NONE,2.45
-0.225,-0.974,2.328,NONE,2.275
-0.429,-0.903,1.982,NONE,1.891
-0.579,-0.815,1.466,NONE,1.347
-0.602,-0.799,1.347,NONE,1.225
-0.681,-0.733,0.704,NONE,0.568
-0.707,-0.708,0.016,NONE,-0.122
-0.684,-0.73,-0.666,NONE,-0.797
-0.608,-0.794,-1.293,NONE,-1.407
-0.536,-0.844,-1.622,LEFT,-1.621
-0.395,-0.919,-1.562,LEFT,-1.534
-0.256,-0.967,-1.365,LEFT,-1.31
-0.136,-0.991,-1.042,NONE,-1.065
-0.029,-1.0,-1.113,NONE,-1.114
0.082,-0.997,-1.075,NONE,-1.055
0.183,-0.983,-0.934,NONE,-0.895
0.262,-0.965,-0.706,NONE,-0.651
0.317,-0.948,-0.414,NONE,-0.35
0.341,-0.94,-0.086,NONE,-0.019
0.333,-0.943,0.245,NONE,0.31
0.295,-0.955,0.552,NONE,0.607
0.229,-0.974,0.804,NONE,0.845
0.141,-0.99,0.977,NONE,1.001
0.039,-0.999,1.056,NONE,1.059
-0.025,-1.0,1.053,LEFT,1.144
-0.151,-0.989,1.458,LEFT,1.523
-0.307,-0.952,1.72,LEFT,1.753
-0.47,-0.883,1.821,LEFT,1.822
-0.621,-0.783,1.766,LEFT,1.738
-0.744,-0.669,1.577,LEFT,1.527
-0.832,-0.555,1.288,LEFT,1.221
-0.888,-0.459,0.932,LEFT,0.855
-0.92,-0.392,0.537,LEFT,0.455
-0.932,-0.362,0.124,LEFT,0.041
-0.929,-0.369,-0.288,LEFT,-0.369
-0.91,-0.414,-0.686,LEFT,-0.762
-0.871,-0.492,-1.052,LEFT,-1.119
-0.804,-0.594,-1.363,LEFT,-1.416
-0.708,-0.706,-1.592,LEFT,-1.625
-0.582,-0.814,-1.709,LEFT,-1.717
-0.435,-0.901,-1.691,LEFT,-1.669
-0.284,-0.959,-1.526,LEFT,-1.475
-0.148,-0.989,-1.221,LEFT,-1.145
-0.047,-0.999,-0.803,LEFT,-0.709
-0.008,-1.0,-0.514,NONE,-0.513
0.044,-0.999,-0.491,NONE,-0.481
0.089,-0.996,-0.421,NONE,-0.402
0.126,-0.992,-0.311,NONE,-0.285
0.15,-0.989,-0.172,NONE,-0.142
0.16,-0.987,-0.018,NONE,0.013
0.154,-0.988,0.136,NONE,0.166
0.133,-0.991,0.276,NONE,0.301
0.099,-0.995,0.387,NONE,0.405
0.058,-0.998,0.461,NONE,0.47
0.01,-1.0,0.489,NONE,0.489
-0.039,-0.999,0.469,NONE,0.46
-0.075,-0.997,0.421,NONE,0.405
-0.112,-0.994,0.325,NONE,0.302
-0.138,-0.99,0.199,NONE,0.171
-0.151,-0.989,0.054,NONE,0.025
-0.149,-0.989,-0.093,NONE,-0.122
-0.133,-0.991,-0.231,NONE,-0.256
-0.103,-0.995,-0.345,NONE,-0.364
-0.066,-0.998,-0.424,NONE,-0.436
-0.021,-1.0,-0.462,NONE,-0.465
0.026,-1.0,-0.455,NONE,-0.448
0.069,-0.998,-0.404,NONE,-0.389
0.105,-0.994,-0.314,NONE,-0.293
0.13,-0.991,-0.196,NONE,-0.169
0.143,-0.99,-0.059,NONE,-0.031
0.142,-0.99,0.082,NONE,0.109
0.127,-0.992,0.213,NONE,0.237
0.123,-0.992,0.237,NONE,0.261
0.093,-0.996,0.342,NONE,0.359
0.056,-0.998,0.412,NONE,0.421
0.013,-1.0,0.441,NONE,0.442
-0.031,-1.0,0.428,NONE,0.42
-0.072,-0.997,0.374,NONE,0.358
-0.104,-0.995,0.284,NONE,0.262
-0.127,-0.992,0.167,NONE,0.142
-0.137,-0.991,0.036,NONE,0.009
-0.137,-0.991,-0.018,RIGHT,-0.145
-0.104,-0.995,-0.638,RIGHT,-0.756
-0.013,-1.0,-1.191,RIGHT,-1.288
0.129,-0.992,-1.623,RIGHT,-1.691
0.302,-0.953,-1.895,RIGHT,-1.929
0.482,-0.876,-1.991,RIGHT,-1.989
0.644,-0.765,-1.918,RIGHT,-1.885
0.772,-0.636,-1.703,RIGHT,-1.646
0.861,-0.509,-1.384,RIGHT,-1.312
0.915,-0.402,-1.0,RIGHT,-0.918
0.944,-0.329,-0.579,RIGHT,-0.492
0.956,-0.295,-0.143,RIGHT,-0.056
0.953,-0.302,0.292,RIGHT,0.378
0.937,-0.35,0.715,RIGHT,0.796
0.901,-0.434,1.108,RIGHT,1.181
0.891,-0.455,1.181,LEFT,1.452
0.792,-0.61,2.496,LEFT,2.742
0.569,-0.822,3.644,LEFT,3.842
0.194,-0.981,4.488,LEFT,4.609
-0.274,-0.962,4.905,LEFT,4.932
-0.696,-0.718,4.87,LEFT,4.817
-0.913,-0.409,4.593,LEFT,4.501
-1.0,0.014,4.096,LEFT,3.992
-0.922,0.388,3.605,LEFT,3.52
-0.739,0.674,3.251,LEFT,3.204
-0.493,0.87,3.112,LEFT,3.114
-0.199,0.98,3.238,LEFT,3.299
0.143,0.99,3.672,LEFT,3.8
0.519,0.855,4.455,LEFT,4.655
0.595,0.804,4.655,RIGHT,4.669
0.896,0.445,4.851,RIGHT,4.92
0.999,-0.043,5.248,RIGHT,5.333
0.889,-0.458,5.557,RIGHT,5.615
0.504,-0.864,5.703,RIGHT,5.68
-0.031,-1.0,5.383,RIGHT,5.256
-0.506,-0.863,4.558,RIGHT,4.342
-0.801,-0.598,3.361,RIGHT,3.094
-0.931,-0.366,1.975,RIGHT,1.688
-0.969,-0.246,0.527,RIGHT,0.236
-0.964,-0.265,-0.921,RIGHT,-1.208
-0.908,-0.418,-2.329,RIGHT,-2.6
-0.745,-0.667,-3.621,RIGHT,-3.854
-0.411,-0.912,-4.661,RIGHT,-4.823
0.078,-0.997,-5.282,LEFT,-5.147
0.537,-0.844,-4.42,LEFT,-4.199
0.813,-0.582,-3.205,LEFT,-2.936
0.933,-0.361,-1.814,LEFT,-1.527
0.966,-0.257,-0.368,LEFT,-0.078
0.957,-0.291,1.074,LEFT,1.358
0.89,-0.456,2.468,LEFT,2.734
0.708,-0.706,3.732,LEFT,3.957
0.353,-0.936,4.723,LEFT,4.874
-0.143,-0.99,5.282,LEFT,5.333
-0.628,-0.778,5.342,LEFT,5.3
-0.932,-0.364,5.006,LEFT,4.91
-0.995,0.104,4.496,NONE,4.293
-0.876,0.483,3.529,NONE,3.354
-0.685,0.728,2.731,NONE,2.595
-0.492,0.871,2.131,NONE,2.034
-0.317,0.948,1.717,NONE,1.655
-0.164,0.986,1.467,NONE,1.435
-0.025,1.0,1.361,NONE,1.356
0.112,0.994,1.39,NONE,1.411
0.255,0.967,1.553,NONE,1.603
0.414,0.91,1.863,NONE,1.943
0.594,0.804,2.334,NONE,2.45
0.783,0.622,2.983,NONE,3.134
0.945,0.327,3.801,NONE,3.98
1.0,0.0,4.536,NONE,4.723
0.878,-0.479,5.428,NONE,5.583
0.474,-0.881,6.055,NONE,6.125
-0.122,-0.992,6.172,NONE,6.124
-0.661,-0.751,5.714,NONE,5.565
-0.949,-0.314,4.849,NONE,4.651
-0.993,0.116,3.838,NONE,3.636
-0.901,0.435,2.87,NONE,2.69
-0.769,0.639,2.027,NONE,1.875
-0.653,0.758,1.316,NONE,1.188
-0.573,0.82,0.709,NONE,0.596
-0.537,0.844,0.164,NONE,0.059
-0.546,0.838,-0.362,NONE,-0.468
-0.597,0.802,-0.912,NONE,-1.028
-0.69,0.723,-1.527,NONE,-1.662
-0.813,0.582,-2.243,RIGHT,-2.501
-0.945,0.326,-3.577,RIGHT,-3.857
-0.995,-0.097,-4.999,RIGHT,-5.282
-0.786,-0.618,-6.343,RIGHT,-6.576
-0.217,-0.976,-7.293,RIGHT,-7.406
0.506,-0.863,-7.571,RIGHT,-7.545
0.957,-0.291,-7.243,RIGHT,-7.138
0.92,0.391,-6.715,RIGHT,-6.627
0.493,0.87,-6.433,RIGHT,-6.435
-0.136,0.991,-6.685,RIGHT,-6.811
-0.397,0.918,-6.962,NONE,-7.038
-0.904,0.427,-7.553,NONE,-7.721
-0.937,-0.351,-7.854,NONE,-7.854
-0.33,-0.944,-7.854,NONE,-7.854
0.375,-0.927,-7.854,NONE,-7.854
0.672,-0.741,-7.854,NONE,-7.854
1.0,-0.012,-7.718,NONE,-7.508
0.759,0.651,-6.747,NONE,-6.594
0.217,0.976,-6.191,NONE,-6.148
-0.386,0.923,-6.214,NONE,-6.289
-0.863,0.504,-6.781,NONE,-6.942
-0.982,-0.19,-7.653,NONE,-7.826
-0.543,-0.839,-7.854,NONE,-7.854
0.268,-0.963,-7.854,NONE,-7.854
0.884,-0.467,-7.741,NONE,-7.546
0.995,0.102,-6.923,LEFT,-6.617
0.752,0.659,-5.482,LEFT,-5.231
0.353,0.936,-4.387,LEFT,-4.217
-0.04,0.999,-3.697,LEFT,-3.604
-0.38,0.925,-3.372,LEFT,-3.346
-0.662,0.749,-3.355,LEFT,-3.383
-0.877,0.481,-3.581,LEFT,-3.649
-0.992,0.124,-3.97,LEFT,-4.057
-0.957,-0.29,-4.397,LEFT,-4.473
-0.732,-0.682,-4.695,LEFT,-4.722
-0.342,-0.94,-4.683,LEFT,-4.632
0.102,-0.995,-4.254,LEFT,-4.117
0.47,-0.883,-3.425,LEFT,-3.221
0.702,-0.713,-2.311,LEFT,-2.066
0.811,-0.584,-1.044,LEFT,-0.782
0.833,-0.553,0.272,LEFT,0.534
0.779,-0.627,1.559,LEFT,1.806
0.626,-0.78,2.735,LEFT,2.948
0.346,-0.938,3.69,LEFT,3.844
0.198,-0.98,3.982,LEFT,4.105
-0.223,-0.975,4.431,LEFT,4.47
-0.623,-0.782,4.465,LEFT,4.427
-0.894,-0.448,4.165,LEFT,4.078
-0.997,-0.071,3.685,LEFT,3.582
-0.963,0.268,3.181,LEFT,3.088
-0.843,0.538,2.762,LEFT,2.694
-0.676,0.737,2.489,LEFT,2.455
-0.479,0.878,2.397,LEFT,2.402
-0.252,0.968,2.511,LEFT,2.562
0.011,1.0,2.863,LEFT,2.965
0.32,0.947,3.49,LEFT,3.652
0.659,0.752,4.431,LEFT,4.657
0.94,0.341,5.675,LEFT,5.951
0.958,-0.285,7.074,LEFT,7.343
0.49,-0.872,8.25,LEFT,8.414
-0.339,-0.941,8.747,LEFT,8.747
-0.937,-0.351,8.491,RIGHT,8.186
-0.916,0.402,6.959,RIGHT,6.672
-0.505,0.863,5.684,RIGHT,5.483
-0.004,1.0,4.882,RIGHT,4.781
0.448,0.894,4.559,RIGHT,4.546
0.796,0.605,4.633,RIGHT,4.685
0.985,0.17,4.974,RIGHT,5.059
0.94,-0.34,5.388,RIGHT,5.457
0.621,-0.783,5.619,RIGHT,5.621
0.113,-0.994,5.432,RIGHT,5.333
-0.388,-0.922,4.737,RIGHT,4.544
-0.731,-0.683,3.631,RIGHT,3.376
-0.899,-0.438,2.291,RIGHT,2.008
-0.956,-0.292,0.86,RIGHT,0.57
-0.96,-0.278,-0.584,RIGHT,-0.871
-0.917,-0.4,-1.996,RIGHT,-2.27
-0.779,-0.627,-3.311,RIGHT,-3.552
-0.483,-0.875,-4.405,RIGHT,-4.583
-0.025,-1.0,-5.116,RIGHT,-5.201
0.482,-0.876,-5.336,RIGHT,-5.322
0.856,-0.517,-5.111,RIGHT,-5.028
0.999,-0.054,-4.634,RIGHT,-4.529
0.928,0.374,-4.132,RIGHT,-4.045
0.713,0.701,-3.779,RIGHT,-3.737
0.41,0.912,-3.686,RIGHT,-3.705
0.342,0.94,-3.705,RIGHT,-3.737
-0.033,0.999,-4.011,RIGHT,-4.117
-0.449,0.893,-4.702,RIGHT,-4.889
-0.834,0.551,-5.787,RIGHT,-6.044
-0.998,-0.062,-7.15,RIGHT,-7.429
-0.664,-0.747,-7.854,RIGHT,-7.854
0.157,-0.988,-7.854,RIGHT,-7.854
0.877,-0.481,-7.854,RIGHT,-7.854
0.932,0.361,-7.854,RIGHT,-7.854
0.365,0.931,-7.854,RIGHT,-7.854
-0.445,0.896,-7.854,RIGHT,-7.854
-0.982,0.191,-7.854,RIGHT,-7.854
-0.656,-0.755,-7.854,RIGHT,-7.854
0.415,-0.91,-7.854,RIGHT,-7.854
1.0,0.003,-7.854,RIGHT,-7.854
0.455,0.891,-7.854,RIGHT,-7.854
-0.583,0.812,-7.854,RIGHT,-7.854
-0.972,-0.236,-7.854,RIGHT,-7.854
-0.027,-1.0,-7.854,RIGHT,-7.854
0.968,-0.25,-7.854,RIGHT,-7.854
0.499,0.866,-7.854,RIGHT,-7.854
-0.697,0.717,-7.854,RIGHT,-7.854
-0.83,-0.557,-7.854,RIGHT,-7.854
0.491,-0.871,-7.854,RIGHT,-7.854
0.908,0.419,-7.854,NONE,-7.854
-0.282,0.959,-7.854,NONE,-7.854
-0.989,-0.149,-7.854,NONE,-7.854
0.079,-0.997,-7.854,NONE,-7.854
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.56,-0.828,1.559,NONE,1.443
-0.66,-0.751,0.943,NONE,0.811
-0.704,-0.71,0.265,NONE,0.126
-0.699,-0.715,-0.426,NONE,-0.561
-0.642,-0.766,-1.079,NONE,-1.201
-0.532,-0.847,-1.645,NONE,-1.743
-0.364,-0.931,-2.07,NONE,-2.133
-0.152,-0.988,-2.304,NONE,-2.324
0.081,-0.997,-2.316,NONE,-2.291
0.299,-0.954,-2.106,NONE,-2.039
0.475,-0.88,-1.703,NONE,-1.604
0.596,-0.803,-1.159,NONE,-1.038
0.662,-0.749,-0.529,NONE,-0.398
0.67,-0.743,-0.398,NONE,-0.266
0.674,-0.739,0.265,NONE,0.396
0.629,-0.777,0.902,NONE,1.022
0.533,-0.846,1.464,NONE,1.563
0.383,-0.924,1.9,NONE,1.968
