@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
0.002,-1.0,-1.635,RIGHT,0.035
0.186,-0.983,-2.028,RIGHT,0.225
0.39,-0.921,-2.225,RIGHT,0.431
0.585,-0.811,-2.223,RIGHT,0.62
0.744,-0.668,-2.047,RIGHT,0.771
0.857,-0.515,-1.739,RIGHT,0.874
0.926,-0.377,-1.347,RIGHT,0.936
0.963,-0.27,-0.908,RIGHT,0.967
0.979,-0.204,-0.448,RIGHT,0.981
0.983,-0.183,-0.076,NONE,0.983
0.975,-0.223,0.881,NONE,0.97
0.936,-0.352,1.807,NONE,0.922
0.834,-0.552,2.659,NONE,0.803
0.632,-0.775,3.357,NONE,0.578
0.319,-0.948,3.795,NONE,0.245
-0.063,-0.998,3.884,NONE,-0.14
-0.426,-0.905,3.602,NONE,-0.489
-0.698,-0.716,3.008,NONE,-0.739
-0.86,-0.511,2.211,NONE,-0.881
-0.926,-0.378,1.493,LEFT,-0.936
-0.966,-0.257,1.05,LEFT,-0.971
-0.984,-0.177,0.585,LEFT,-0.986
-0.99,-0.143,0.114,LEFT,-0.99
-0.988,-0.155,-0.355,LEFT,-0.987
-0.977,-0.213,-0.813,LEFT,-0.973
-0.957,-0.289,-1.164,RIGHT,-0.949
-0.887,-0.462,-2.556,RIGHT,-0.861
-0.697,-0.717,-3.813,RIGHT,-0.638
-0.331,-0.944,-4.788,RIGHT,-0.238
0.171,-0.985,-5.322,RIGHT,0.275
0.652,-0.759,-5.355,RIGHT,0.729
0.942,-0.335,-5.002,RIGHT,0.971
0.991,0.133,-4.489,RIGHT,0.975
0.848,0.53,-4.033,RIGHT,0.803
0.583,0.812,-3.785,RIGHT,0.521
0.243,0.97,-3.837,RIGHT,0.167
-0.155,0.988,-4.251,RIGHT,-0.24
-0.58,0.814,-5.065,RIGHT,-0.661
-0.925,0.379,-6.261,NONE,-0.966
-0.96,-0.278,-7.154,NONE,-0.91
-0.51,-0.86,-7.838,NONE,-0.369
0.255,-0.967,-7.854,NONE,0.403
0.851,-0.525,-7.242,NONE,0.918
0.992,0.122,-6.233,NONE,0.97
0.767,0.642,-5.292,NONE,0.696
0.369,0.929,-4.679,NONE,0.282
-0.076,0.997,-4.488,NONE,-0.165
-0.509,0.861,-4.733,NONE,-0.589
-0.86,0.51,-5.364,NONE,-0.911
-0.999,-0.044,-6.242,NONE,-0.985
-0.757,-0.654,-7.071,NONE,-0.656
-0.127,-0.992,-7.455,NONE,0.022
0.572,-0.82,-7.15,NONE,0.682
0.959,-0.282,-6.299,NONE,0.987
0.958,0.288,-5.274,NONE,0.923
0.715,0.699,-4.394,NONE,0.653
0.38,0.925,-3.813,NONE,0.309
0.023,1.0,-3.578,NONE,-0.048
-0.048,0.999,-3.573,RIGHT,-0.12
-0.423,0.906,-4.263,RIGHT,-0.5
-0.791,0.611,-5.315,RIGHT,-0.853
-0.998,0.061,-6.655,RIGHT,-0.997
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.311,-0.95,1.458,LEFT,-0.339
-0.452,-0.892,1.568,LEFT,-0.48
-0.586,-0.811,1.543,LEFT,-0.61
-0.699,-0.715,1.397,LEFT,-0.718
-0.784,-0.62,1.155,LEFT,-0.798
-0.843,-0.538,0.845,LEFT,-0.851
-0.877,-0.48,0.494,LEFT,-0.881
-0.891,-0.453,0.123,LEFT,-0.892
-0.889,-0.458,-0.25,LEFT,-0.886
-0.868,-0.497,-0.608,LEFT,-0.862
-0.827,-0.562,-0.932,LEFT,-0.816
-0.762,-0.647,-1.202,LEFT,-0.746
-0.671,-0.741,-1.394,LEFT,-0.65
-0.557,-0.831,-1.483,LEFT,-0.532
-0.429,-0.903,-1.452,LEFT,-0.403
-0.403,-0.915,-1.431,NONE,-0.376
-0.252,-0.968,-1.738,NONE,-0.218
-0.073,-0.997,-1.881,NONE,-0.035
0.115,-0.993,-1.841,NONE,0.151
0.286,-0.958,-1.624,NONE,0.316
0.422,-0.907,-1.26,NONE,0.444
0.513,-0.858,-0.788,NONE,0.525
0.557,-0.831,-0.255,NONE,0.56
0.555,-0.832,0.294,NONE,0.55
0.508,-0.861,0.813,NONE,0.493
0.416,-0.91,1.259,NONE,0.392
0.281,-0.96,1.589,NONE,0.25
0.25,-0.968,1.638,LEFT,0.217
0.056,-0.998,2.274,LEFT,0.009
-0.193,-0.981,2.684,LEFT,-0.246
-0.455,-0.89,2.838,LEFT,-0.505
-0.684,-0.729,2.747,LEFT,-0.723
-0.85,-0.527,2.463,LEFT,-0.874
-0.915,-0.402,2.229,RIGHT,-0.931
-0.966,-0.26,0.787,RIGHT,-0.969
-0.967,-0.254,-0.664,RIGHT,-0.963
-0.923,-0.385,-2.081,RIGHT,-0.905
-0.784,-0.621,-3.401,RIGHT,-0.738
-0.482,-0.876,-4.496,RIGHT,-0.4
-0.015,-1.0,-5.201,RIGHT,0.09
0.497,-0.868,-5.407,RIGHT,0.588
0.868,-0.496,-5.167,RIGHT,0.915
1.0,-0.025,-4.682,RIGHT,0.998
0.914,0.406,-4.185,RIGHT,0.877
0.684,0.73,-3.853,RIGHT,0.626
0.365,0.931,-3.795,RIGHT,0.293
-0.017,1.0,-4.081,RIGHT,-0.1
-0.44,0.898,-4.76,RIGHT,-0.525
-0.832,0.555,-5.839,RIGHT,-0.892
-0.998,-0.062,-7.201,RIGHT,-0.978
-0.661,-0.751,-7.854,RIGHT,-0.522
0.167,-0.986,-7.854,RIGHT,0.344
0.784,-0.62,-7.854,NONE,0.883
0.982,0.19,-7.854,NONE,0.939
0.58,0.814,-7.207,NONE,0.458
-0.08,0.997,-6.884,NONE,-0.216
-0.703,0.711,-7.212,NONE,-0.799
-0.999,0.032,-7.854,NONE,-0.992
-0.689,-0.725,-7.854,NONE,-0.55
-0.549,-0.836,-7.854,RIGHT,-0.391
0.336,-0.942,-7.854,RIGHT,0.507
0.957,-0.289,-7.854,RIGHT,0.994
0.828,0.561,-7.854,RIGHT,0.72
0.122,0.993,-7.854,RIGHT,-0.05
-0.69,0.723,-7.854,RIGHT,-0.813
-0.984,-0.177,-7.854,RIGHT,-0.924
-0.274,-0.962,-7.854,RIGHT,-0.043
0.783,-0.622,-7.854,RIGHT,0.906
0.889,0.458,-7.854,RIGHT,0.766
-0.013,1.0,-7.854,RIGHT,-0.233
0.0,-1.0,0.0,RIGHT,0.001
0.025,-1.0,-0.489,RIGHT,0.035
0.096,-0.995,-0.927,RIGHT,0.115
0.158,-0.987,-1.146,LEFT,0.179
0.236,-0.972,-0.44,LEFT,0.243
0.243,-0.97,0.302,LEFT,0.236
0.179,-0.984,1.007,LEFT,0.157
0.048,-0.999,1.61,LEFT,0.014
-0.137,-0.991,2.051,LEFT,-0.178
-0.349,-0.937,2.292,LEFT,-0.391
-0.555,-0.832,2.324,LEFT,-0.593
-0.629,-0.777,2.282,RIGHT,-0.663
-0.751,-0.66,1.08,RIGHT,-0.764
-0.78,-0.626,-0.181,RIGHT,-0.776
-0.727,-0.686,-1.419,RIGHT,-0.706
-0.577,-0.817,-2.547,RIGHT,-0.533
-0.308,-0.952,-3.46,RIGHT,-0.239
0.067,-0.998,-4.046,RIGHT,0.147
0.465,-0.885,-4.242,RIGHT,0.539
0.785,-0.62,-4.077,RIGHT,0.832
0.961,-0.276,-3.67,RIGHT,0.979
0.998,0.063,-3.166,RIGHT,0.992
0.938,0.347,-2.682,NONE,0.919
0.838,0.545,-1.79,NONE,0.819
0.755,0.656,-0.998,NONE,0.742
0.717,0.697,-0.418,LEFT,0.712
0.729,0.684,0.782,LEFT,0.741
0.817,0.577,2.02,LEFT,0.841
0.94,0.34,3.355,LEFT,0.962
0.998,-0.059,4.776,LEFT,0.988
0.821,-0.571,6.139,LEFT,0.744
0.291,-0.957,7.145,LEFT,0.15
-0.429,-0.903,7.504,NONE,-0.558
-0.917,-0.4,6.739,NONE,-0.961
-0.978,0.21,5.716,NONE,-0.948
-0.741,0.671,4.805,NONE,-0.675
-0.378,0.926,4.206,NONE,-0.3
0.019,1.0,3.989,NONE,0.099
0.41,0.912,4.161,NONE,0.486
0.486,0.874,4.24,NONE,0.559
0.819,0.574,4.842,RIGHT,0.87
0.994,0.112,5.197,RIGHT,1.0
0.909,-0.416,5.6,RIGHT,0.857
0.54,-0.842,5.774,RIGHT,0.439
0.003,-1.0,5.488,RIGHT,-0.106
-0.488,-0.873,4.687,RIGHT,-0.566
-0.751,-0.66,3.759,RIGHT,-0.797
-0.916,-0.401,2.399,RIGHT,-0.933
-0.97,-0.242,0.952,RIGHT,-0.974
-0.975,-0.22,-0.506,RIGHT,-0.972
-0.941,-0.338,-1.938,RIGHT,-0.926
-0.821,-0.571,-3.285,RIGHT,-0.78
-0.544,-0.839,-4.43,RIGHT,-0.466
-0.089,-0.996,-5.205,RIGHT,0.015
0.434,-0.901,-5.48,RIGHT,0.53
0.836,-0.548,-5.287,RIGHT,0.889
0.889,-0.458,-5.207,NONE,0.931
1.0,-0.003,-4.215,NONE,0.997
0.933,0.36,-3.221,LEFT,0.909
0.814,0.581,-1.84,LEFT,0.794
0.739,0.674,-0.573,LEFT,0.733
0.741,0.671,0.645,LEFT,0.752
0.82,0.573,1.892,LEFT,0.842
0.938,0.347,3.228,LEFT,0.959
0.999,-0.039,4.648,LEFT,0.991
0.84,-0.543,6.021,LEFT,0.767
0.332,-0.943,7.058,LEFT,0.195
-0.384,-0.924,7.462,LEFT,-0.516
-0.905,-0.425,7.225,LEFT,-0.957
-0.967,0.255,6.698,LEFT,-0.925
-0.617,0.787,6.331,LEFT,-0.513
-0.031,1.0,6.438,LEFT,0.099
0.228,0.974,6.651,LEFT,0.357
0.806,0.591,7.603,LEFT,0.888
0.981,-0.193,8.947,LEFT,0.93
0.407,-0.913,10.095,LEFT,0.215
-0.576,-0.818,10.404,LEFT,-0.732
-0.998,0.064,9.955,LEFT,-0.966
-0.511,0.86,9.556,LEFT,-0.338
0.417,0.909,9.907,LEFT,0.589
0.995,0.098,11.059,LEFT,0.992
0.477,-0.879,12.264,LEFT,0.248
-0.683,-0.731,12.525,LEFT,-0.842
-0.918,0.398,12.001,LEFT,-0.797
0.024,1.0,11.886,LEFT,0.26
0.949,0.314,12.805,LEFT,0.998
0.519,-0.855,14.025,LEFT,0.26
-0.77,-0.638,14.235,LEFT,-0.918
-0.762,0.647,13.693,LEFT,-0.559
0.481,0.877,13.891,LEFT,0.705
0.977,0.215,14.561,LEFT,0.997
0.266,-0.964,15.675,LEFT,-0.045
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.34,-0.941,1.491,LEFT,-0.367
-0.48,-0.877,1.574,LEFT,-0.507
-0.61,-0.792,1.523,LEFT,-0.634
-0.718,-0.696,1.355,LEFT,-0.736
-0.798,-0.602,1.097,LEFT,-0.811
-0.851,-0.525,0.778,LEFT,-0.859
-0.881,-0.473,0.421,LEFT,-0.885
-0.892,-0.451,0.048,LEFT,-0.892
-0.886,-0.464,-0.323,LEFT,-0.883
-0.862,-0.507,-0.676,LEFT,-0.854
-0.816,-0.578,-0.992,LEFT,-0.804
-0.777,-0.63,-1.154,RIGHT,-0.761
-0.655,-0.756,-2.346,RIGHT,-0.617
-0.414,-0.91,-3.352,RIGHT,-0.351
-0.054,-0.999,-4.052,RIGHT,0.028
0.362,-0.932,-4.359,RIGHT,0.442
0.721,-0.693,-4.276,RIGHT,0.777
0.938,-0.348,-3.909,RIGHT,0.962
1.0,0.012,-3.411,RIGHT,0.997
0.947,0.322,-2.918,RIGHT,0.927
0.826,0.564,-2.519,RIGHT,0.797
0.671,0.742,-2.259,RIGHT,0.636
0.493,0.87,-2.166,RIGHT,0.454
0.415,0.91,-2.179,LEFT,0.377
0.251,0.968,-1.341,LEFT,0.226
0.155,0.988,-0.638,LEFT,0.144
0.124,0.992,-0.003,LEFT,0.125
0.154,0.988,0.625,LEFT,0.168
0.247,0.969,1.307,LEFT,0.275
0.408,0.913,2.105,LEFT,0.447
0.627,0.779,3.083,LEFT,0.675
0.864,0.503,4.278,LEFT,0.905
1.0,0.031,5.658,LEFT,0.996
0.823,-0.568,7.022,LEFT,0.734
0.209,-0.978,7.984,LEFT,0.05
-0.569,-0.822,8.218,LEFT,-0.696
-0.987,-0.159,7.829,LEFT,-1.0
-0.827,0.562,7.32,LEFT,-0.737
-0.25,0.968,7.196,LEFT,-0.109
0.468,0.884,7.73,LEFT,0.6
0.967,0.254,8.888,LEFT,0.997
0.765,-0.644,10.214,LEFT,0.617
-0.193,-0.981,10.923,LEFT,-0.401
-0.958,-0.286,10.686,LEFT,-0.997
-0.731,0.682,10.171,LEFT,-0.578
-0.21,0.978,10.125,RIGHT,-0.011
0.7,0.714,9.79,RIGHT,0.826
0.981,-0.195,10.089,RIGHT,0.921
0.347,-0.938,10.201,RIGHT,0.151
-0.594,-0.804,9.464,RIGHT,-0.733
-0.998,-0.056,8.036,RIGHT,-0.995
-0.783,0.622,6.553,RIGHT,-0.697
-0.298,0.954,5.455,RIGHT,-0.194
0.207,0.978,4.863,RIGHT,0.301
0.633,0.774,4.735,RIGHT,0.703
0.92,0.392,4.962,RIGHT,0.954
0.994,-0.113,5.369,RIGHT,0.976
0.785,-0.62,5.709,RIGHT,0.709
0.322,-0.947,5.709,RIGHT,0.212
-0.221,-0.975,5.201,RIGHT,-0.319
-0.573,-0.82,4.444,LEFT,-0.643
-0.864,-0.503,4.184,LEFT,-0.903
-0.991,-0.131,3.722,LEFT,-0.998
-0.977,0.214,3.213,LEFT,-0.961
-0.871,0.491,2.772,LEFT,-0.843
-0.715,0.7,2.466,LEFT,-0.68
-0.529,0.848,2.331,LEFT,-0.489
-0.318,0.948,2.39,LEFT,-0.272
-0.073,0.997,2.67,LEFT,-0.018
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.182,-0.983,1.211,NONE,-0.204
-0.287,-0.958,0.968,NONE,-0.306
-0.364,-0.931,0.638,NONE,-0.375
-0.406,-0.914,0.253,NONE,-0.409
-0.41,-0.912,-0.15,NONE,-0.407
-0.379,-0.925,-0.536,NONE,-0.368
-0.312,-0.95,-0.87,NONE,-0.295
-0.215,-0.977,-1.121,NONE,-0.193
-0.096,-0.995,-1.263,NONE,-0.071
0.032,-1.0,-1.282,NONE,0.057
0.155,-0.988,-1.177,NONE,0.178
0.261,-0.965,-0.961,NONE,0.278
0.338,-0.941,-0.657,NONE,0.35
0.383,-0.924,-0.297,NONE,0.388
0.393,-0.92,-0.067,LEFT,0.392
0.358,-0.934,0.804,LEFT,0.342
0.243,-0.97,1.593,LEFT,0.211
0.054,-0.999,2.225,LEFT,0.008
-0.19,-0.982,2.636,LEFT,-0.243
-0.449,-0.894,2.794,LEFT,-0.498
-0.676,-0.737,2.711,LEFT,-0.715
-0.842,-0.539,2.436,LEFT,-0.867
-0.941,-0.338,2.034,LEFT,-0.954
-0.987,-0.163,1.568,LEFT,-0.991
-0.999,-0.032,1.08,LEFT,-1.0
-0.999,0.052,0.592,RIGHT,-0.998
-0.999,0.037,-0.885,RIGHT,-1.0
-0.992,-0.125,-2.347,RIGHT,-0.985
-0.908,-0.418,-3.758,RIGHT,-0.873
-0.644,-0.765,-4.994,RIGHT,-0.563
-0.153,-0.988,-5.846,RIGHT,-0.036
0.435,-0.9,-6.145,RIGHT,0.543
0.871,-0.491,-5.922,RIGHT,0.923
0.998,0.055,-5.423,RIGHT,0.987
0.84,0.542,-4.95,RIGHT,0.783
0.494,0.869,-4.737,RIGHT,0.41
0.038,0.999,-4.921,LEFT,-0.06
-0.42,0.908,-4.568,LEFT,-0.5
-0.776,0.63,-4.618,LEFT,-0.832
-0.979,0.203,-4.947,LEFT,-0.994
-0.952,-0.306,-5.363,LEFT,-0.914
-0.651,-0.759,-5.615,LEFT,-0.561
-0.15,-0.989,-5.461,LEFT,-0.042
0.358,-0.934,-4.799,LEFT,0.444
0.714,-0.701,-3.716,LEFT,0.762
0.892,-0.452,-2.386,LEFT,0.911
0.955,-0.298,-0.958,LEFT,0.96
0.962,-0.275,0.487,LEFT,0.958
0.922,-0.388,1.903,RIGHT,0.906
0.822,-0.57,2.241,RIGHT,0.795
0.666,-0.746,2.451,RIGHT,0.628
0.462,-0.887,2.481,RIGHT,0.418
0.237,-0.971,2.3,RIGHT,0.193
0.028,-1.0,1.906,RIGHT,-0.01
-0.135,-0.991,1.332,RIGHT,-0.16
-0.232,-0.973,0.636,RIGHT,-0.244
-0.259,-0.966,-0.113,RIGHT,-0.255
-0.211,-0.977,-0.844,RIGHT,-0.193
-0.095,-0.995,-1.488,RIGHT,-0.064
0.08,-0.997,-1.982,RIGHT,0.12
0.29,-0.957,-2.281,RIGHT,0.334
0.463,-0.886,-2.367,RIGHT,0.504
0.656,-0.755,-2.292,RIGHT,0.69
0.804,-0.594,-2.05,RIGHT,0.827
0.901,-0.434,-1.692,RIGHT,0.915
0.955,-0.296,-1.264,RIGHT,0.962
0.981,-0.196,-0.804,RIGHT,0.984
0.99,-0.14,-0.332,RIGHT,0.991
0.992,-0.13,0.141,RIGHT,0.991
0.986,-0.167,0.607,RIGHT,0.984
0.969,-0.249,1.057,RIGHT,0.963
0.929,-0.369,1.477,RIGHT,0.918
0.855,-0.519,1.838,RIGHT,0.835
0.736,-0.677,2.102,RIGHT,0.707
0.573,-0.819,2.225,RIGHT,0.536
0.419,-0.908,2.197,LEFT,0.377
0.172,-0.985,2.968,LEFT,0.111
-0.151,-0.989,3.45,LEFT,-0.219
-0.485,-0.874,3.6,LEFT,-0.547
-0.759,-0.651,3.448,LEFT,-0.801
-0.928,-0.373,3.079,LEFT,-0.949
-0.995,-0.097,2.601,LEFT,-0.999
-0.991,0.137,2.1,LEFT,-0.984
-0.948,0.318,1.63,LEFT,-0.937
-0.893,0.449,1.213,LEFT,-0.883
-0.843,0.539,0.853,RIGHT,-0.835
-0.832,0.555,-0.464,RIGHT,-0.839
-0.839,0.545,-0.727,NONE,-0.847
-0.847,0.531,-0.89,RIGHT,-0.858
-0.92,0.393,-2.237,RIGHT,-0.937
-0.994,0.11,-3.649,RIGHT,-0.999
-0.947,-0.32,-5.073,RIGHT,-0.909
-0.622,-0.783,-6.313,RIGHT,-0.517
0.003,-1.0,-7.067,RIGHT,0.144
0.658,-0.753,-7.158,RIGHT,0.759
0.988,-0.154,-6.745,RIGHT,1.0
0.881,0.474,-6.232,RIGHT,0.815
0.452,0.892,-5.999,RIGHT,0.342
-0.14,0.99,-6.277,RIGHT,-0.263
-0.722,0.692,-7.143,RIGHT,-0.814
-1.0,-0.012,-7.854,RIGHT,-0.983
-0.983,-0.183,-7.854,LEFT,-0.936
-0.48,-0.877,-7.854,LEFT,-0.317
0.362,-0.932,-7.854,LEFT,0.511
0.754,-0.657,-7.693,RIGHT,0.845
1.0,0.031,-7.215,RIGHT,0.985
0.747,0.664,-6.755,RIGHT,0.651
0.174,0.985,-6.719,RIGHT,0.04
-0.498,0.867,-7.31,RIGHT,-0.62
-0.965,0.261,-7.854,RIGHT,-0.996
-0.795,-0.607,-7.854,RIGHT,-0.659
0.109,-0.994,-7.854,RIGHT,0.317
0.92,-0.392,-7.854,RIGHT,0.981
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.34,-0.941,1.491,LEFT,-0.367
-0.48,-0.877,1.574,LEFT,-0.507
-0.61,-0.792,1.523,LEFT,-0.634
-0.718,-0.696,1.355,LEFT,-0.736
-0.754,-0.657,1.261,LEFT,-0.77
-0.822,-0.569,0.976,LEFT,-0.833
-0.866,-0.501,0.638,LEFT,-0.872
-0.888,-0.46,0.273,LEFT,-0.89
-0.892,-0.452,-0.102,LEFT,-0.89
-0.878,-0.478,-0.468,LEFT,-0.874
-0.846,-0.533,-0.808,LEFT,-0.837
-0.791,-0.612,-1.102,LEFT,-0.777
-0.711,-0.703,-1.328,LEFT,-0.691
-0.605,-0.796,-1.461,LEFT,-0.582
-0.481,-0.877,-1.479,LEFT,-0.455
-0.351,-0.936,-1.373,LEFT,-0.325
-0.23,-0.973,-1.143,LEFT,-0.208
-0.187,-0.982,-1.02,RIGHT,-0.166
-0.055,-0.999,-1.63,RIGHT,-0.021
0.132,-0.991,-2.077,RIGHT,0.174
0.346,-0.938,-2.321,RIGHT,0.39
0.556,-0.831,-2.354,RIGHT,0.594
0.73,-0.683,-2.197,RIGHT,0.759
0.854,-0.52,-1.896,RIGHT,0.873
0.93,-0.367,-1.501,RIGHT,0.94
0.969,-0.246,-1.055,RIGHT,0.974
0.986,-0.165,-0.587,RIGHT,0.988
0.991,-0.131,-0.114,RIGHT,0.992
0.99,-0.143,0.356,RIGHT,0.989
0.98,-0.201,0.816,RIGHT,0.976
0.976,-0.217,0.906,NONE,0.972
0.937,-0.349,1.833,NONE,0.923
0.835,-0.551,2.686,NONE,0.803
0.631,-0.776,3.383,NONE,0.576
0.314,-0.949,3.818,NONE,0.241
-0.07,-0.998,3.901,NONE,-0.147
-0.433,-0.901,3.612,NONE,-0.496
-0.704,-0.71,3.012,NONE,-0.745
-0.864,-0.503,2.209,NONE,-0.885
-0.939,-0.344,1.302,NONE,-0.947
-0.964,-0.265,0.359,NONE,-0.966
-0.961,-0.276,-0.586,NONE,-0.957
-0.927,-0.375,-1.504,NONE,-0.915
-0.837,-0.547,-2.355,NONE,-0.81
-0.659,-0.752,-3.07,NONE,-0.611
-0.377,-0.926,-3.552,NONE,-0.31
-0.021,-1.0,-3.714,NONE,0.054
0.054,-0.999,-3.703,LEFT,0.126
0.38,-0.925,-2.949,LEFT,0.432
0.594,-0.805,-1.939,LEFT,0.622
0.697,-0.717,-0.784,LEFT,0.707
0.711,-0.703,0.415,LEFT,0.703
0.637,-0.771,1.572,LEFT,0.611
0.462,-0.887,2.599,LEFT,0.414
0.178,-0.984,3.391,LEFT,0.109
-0.186,-0.983,3.854,LEFT,-0.261
-0.548,-0.837,3.951,LEFT,-0.612
-0.823,-0.568,3.731,LEFT,-0.863
-0.969,-0.249,3.307,LEFT,-0.983
-0.998,0.055,2.805,LEFT,-0.994
-0.952,0.305,2.319,LEFT,-0.937
-0.867,0.498,1.904,LEFT,-0.848
-0.769,0.639,1.585,LEFT,-0.748
-0.667,0.745,1.367,LEFT,-0.646
-0.585,0.811,1.266,RIGHT,-0.566
-0.524,0.852,0.222,RIGHT,-0.522
-0.548,0.836,-0.793,RIGHT,-0.563
-0.653,0.757,-1.862,RIGHT,-0.683
-0.817,0.577,-3.055,RIGHT,-0.852
-0.971,0.24,-4.4,RIGHT,-0.988
-0.964,-0.265,-5.818,RIGHT,-0.926
-0.61,-0.793,-7.058,RIGHT,-0.491
0.09,-0.996,-7.756,RIGHT,0.244
0.765,-0.644,-7.736,RIGHT,0.855
0.924,-0.383,-7.572,RIGHT,0.971
0.944,0.33,-7.041,RIGHT,0.888
0.522,0.853,-6.726,RIGHT,0.403
0.402,0.916,-6.722,LEFT,0.278
-0.218,0.976,-6.07,LEFT,-0.334
-0.73,0.683,-5.99,LEFT,-0.807
-0.925,0.379,-6.146,RIGHT,-0.966
-0.957,-0.291,-7.537,RIGHT,-0.901
-0.444,-0.896,-7.854,RIGHT,-0.28
0.253,-0.968,-7.854,LEFT,0.422
0.896,-0.444,-7.854,LEFT,0.954
0.968,0.252,-6.377,LEFT,0.929
0.682,0.732,-4.996,LEFT,0.607
0.3,0.954,-3.969,LEFT,0.225
-0.056,0.998,-3.317,LEFT,-0.121
-0.361,0.933,-2.995,LEFT,-0.416
-0.616,0.788,-2.948,LEFT,-0.662
-0.823,0.568,-3.128,LEFT,-0.857
-0.962,0.271,-3.477,RIGHT,-0.98
-0.99,-0.144,-4.905,RIGHT,-0.97
-0.763,-0.647,-6.235,RIGHT,-0.675
-0.192,-0.981,-7.161,RIGHT,-0.049
0.516,-0.857,-7.423,RIGHT,0.636
0.955,-0.296,-7.094,RIGHT,0.987
0.928,0.374,-6.566,RIGHT,0.871
0.522,0.853,-6.268,RIGHT,0.412
-0.083,0.997,-6.48,RIGHT,-0.212
-0.694,0.72,-7.302,RIGHT,-0.793
-1.0,0.011,-7.854,RIGHT,-0.987
-0.863,-0.505,-7.854,RIGHT,-0.752
-0.05,-0.999,-7.854,RIGHT,0.156
0.834,-0.552,-7.854,RIGHT,0.929
